"id","name","status","city_id","zipcode","address","neighborhood","term","term_ended_at","term_status","execution_percentual","execution_end_at","type_of_education","type_of_project","type_of_work","work_classification","fnde_value","funded_by","document","entity_name","bidding_modality","bidding_number","bidding_homologated_at","contract_signed_at","contract_end_at","contract_value","inspected_at","inspection_status","observation","paid_value","paided_at","created_at","updated_at","latitude","longitude","deleted_at","clean_name","execution_start_at","schedule_image","visible","official_lat","official_long","geocoder_city","geocoder_address"
25466,"Creche Colônia Ventura",1,1625,69470000,"RUA 07","Centro                                                                                              ","3624/2012","2018-12-24",2,29,"2018-12-28",1,18,3,1,"1961808.27",1,"4426383000115","PREF MUN DE TEFE",1,"22015","2015-10-21","2015-11-03","2016-09-18","1961772.6","2018-07-09",1,"","67671.83","2018-05-31","2017-03-05 18:03:45.544731","2018-07-27 21:03:08.370446","-4.4606478","-65.6658568","","Creche Colônia Ventura","2015-11-03","","","-4.4606478","-65.6658568","Tefé",""
1009403,"RUA 7 DE SETEMBRO - Governador Edison Lobão - MA",1,3125,65928000,"POVOADO BANANAL","BANANAL                                                                                             ","22541/2014","2018-10-30",2,66,"2018-12-30",1,11,3,2,"1018584.73",1,"1597627000134","PREFEITURA MUNICIPAL DE GOVERNADOR EDISON LOBAO",7,"1","2014-04-02","2014-04-04","2019-01-25","1007834","2018-07-09",1,"","641708.38","2018-05-31","2017-03-05 18:07:53.941541","2018-07-27 21:12:10.829758","-5.6800198","-47.3733832","","Rua 7 de Setembro","2014-04-04","","","-5.6800198","-47.3733832","Governador Edison Lobão","BR-010"
1016720,"TERRENO DE PROPRIEDADE DA PREFEITURA MUNICIPAL NA COMUNIDADE DE INVERNADA - Rio Azul - PR",1,3652,84560000,"COMUNIDADE DE INVERNADA","Zona Rural","32126/2014","2019-01-31",2,83,"2018-12-31",1,11,3,2,"937284.91",1,"75963256000101","PREF MUN DE RIO AZUL",7,"42015","2015-02-02","2015-02-12","2018-07-31","937284.91","2018-07-04",1,"","731082.25","2018-05-31","2017-03-05 18:09:15.507082","2018-07-27 21:15:16.956924","-25.7139624","-50.8040271","","Terreno de Propriedade da Prefeitura Municipal Na Comunidade de Invernada","2015-02-12","","","-25.7139624","-50.8040271","Rio Azul",""
1015734,"BOM CONSELHO",1,3085,55153180,"TRAVESSA NOSSA SENHORA DO BOM CONSELHO","Bom Conselho                                                                                        ","9976/2014","2018-09-24",2,28,"2018-12-31",1,18,3,1,"1959902.26",1,"10260222000105","PREF MUN DE BELO JARDIM",1,"3","2016-11-29","2016-11-30","2018-07-27","1867286.31","2018-05-15",1,"","549550.17","2018-05-31","2017-03-05 18:08:59.534121","2018-07-27 21:14:42.760045","-8.333812","-36.4287043","","Bom Conselho","2016-11-30","","","-8.333812","-36.4287043","Belo Jardim","Travessa do Bom Conselho"
1009411,"Povoado Centro dos Bastins - Governador Luiz Rocha - MA",3,1490,65795000,"Rua da Escola","Povoado Centro dos Bastins                                                                          ","22557/2014","2016-08-08",1,16,"2017-03-20",1,10,3,2,"941876.71",1,"1578554000133","PREF MUN DE GOVERNADOR LUIZ ROCHA",7,"22016","2016-04-25","2014-03-24","2015-03-19","941846.44","2016-07-20",4,"Contrato Rescindido","470938.35","2018-05-31","2017-03-05 18:07:53.997292","2018-07-27 21:12:10.956348","-5.5308442","-44.0770134","","Povoado Centro dos Bastins","2014-03-24","","","-5.5308442","-44.0770134","Governador Luiz Rocha",""
1015746,"Creche Parque Vaquejador",1,1133,64390000,"Projetada","Parque Vaquejador                                                                                   ","9988/2014","2019-06-30",2,42,"2019-04-11",1,19,3,1,"1236242.66",1,"6554885000157","PREF MUN DE DEMERVAL LOBAO",7,"92015","2016-02-22","2016-04-19","2019-04-11","1235830.61","2018-06-18",1,"","376992.91","2018-05-31","2017-03-05 18:08:59.769483","2018-07-27 21:14:43.258713","-5.3557626","-42.669015","","Creche Parque Vaquejador","2016-04-19","","","-5.3557626","-42.669015","Demerval Lobão","Rua Projetada"
1003687,"Bairro Belvedere",6,3842,36925000,"Rua C - Rua Projetada","Belvedere                                                                                           ","6090/2013","2018-10-19",2,0,"2015-01-02",1,19,3,1,"1201737.61",1,"18385138000111","PREF MUN DE CAPUTIRA","","","","2014-07-02","","","","","","386601.76","2018-05-31","2017-03-05 18:06:24.048451","2018-07-27 21:08:47.624921","-20.1705441","-42.2559685","","Bairro Belvedere","2014-07-02","","","-20.1705441","-42.2559685","Caputira","Rua Manoel Pedro"
1015745,"CRECHE TIPO-C",1,4177,6459500,"Rua João Fernandes","Centro                                                                                              ","9987/2014","2019-05-20",2,25,"2018-09-14",1,19,3,1,"1236242.66",1,"1612556000100","PREF MUN DE CURRAL NOV0 PIAUÍ",7,"","2015-12-09","2015-12-10","2018-09-14","1234220.08","2018-06-27",1,"","383188.72","2018-05-31","2017-03-05 18:08:59.747939","2018-07-27 21:14:43.216528","-7.8297769","-40.9001416","","Creche Tipo C","2015-12-10","","","-7.8297769","-40.9001416","Curral Novo do Piauí",""
1003674,"PAC 2 - CRECHE/PRÉ-ESCOLA  002",1,1337,47600000,"Rua Beira Rio","Beira Rio                                                                                           ","11420/2014","2018-10-19",2,33,"2018-12-30",1,18,3,1,"1951071.95",1,"14105183000114","PREF MUN DE BOM JESUS DA LAPA",1,"6","2015-12-09","2015-12-01","2018-12-31","1950062","2018-06-11",1,"","585359.51","2018-05-31","2017-03-05 18:06:23.801496","2018-07-27 21:08:47.105414","-13.249794","-43.4225089","","PAC 2   Creche/Pré-escola  002","2015-12-01","","","-13.249794","-43.4225089","Bom Jesus da Lapa","Rua Beira Rio"
1009413,"POVOADO ALTO DO CÔCO - Grajaú - MA",1,239,65940000,"POVOADO ALTO DO CÔCO","POVOADO ALTO DO CÔCO                                                                                ","22567/2014","2018-11-30",2,26,"2018-07-18",1,10,3,2,"916957.32",1,"6377063000148","PREF MUN DE GRAJAU",1,"32015","2016-01-27","2016-02-01","2018-07-18","757568.04","2018-07-04",1,"","183391.46","2018-05-31","2017-03-05 18:07:54.039198","2018-07-27 21:12:11.039465","-5.8248093","-46.1594921","","Povoado Alto do CÔco","2016-02-01","","","-5.8248093","-46.1594921","Grajaú","MA-006"
1009414,"Povoado Gato Preto - Grajaú - MA",1,239,65940000,"Rua Frei Benjamim de Borno","Povoado Gato Preto                                                                                  ","22567/2014","2018-11-30",2,20,"2018-07-18",1,10,3,2,"941485.56",1,"6377063000148","PREF MUN DE GRAJAU",1,"32015","2016-01-27","2016-02-01","2018-07-18","742683.02","2018-07-05",1,"","188297.11","2018-05-31","2017-03-05 18:07:54.058171","2018-07-27 21:12:11.081011","-5.7486465","-46.0563212","","Povoado Gato Preto","2016-02-01","","","-5.7486465","-46.0563212","Grajaú",""
1015775,"CASA DA CRIANÇA",1,2269,98460000,"RUA ADALBERTO ZEILMANN","Centro                                                                                              ","10017/2014","2019-06-30",2,90,"2018-08-31",1,19,3,1,"1196771.39",1,"87612941000164","PREFEITURA MUNICIPAL DE IRAÍ",7,"92015","2015-11-20","2015-11-25","2018-09-28","1049670.5","2018-06-25",1,"","1077097.87","2018-05-31","2017-03-05 18:09:00.413065","2018-07-27 21:14:44.461053","-27.1923346","-53.2552052","","Casa da Criança","2015-11-25","","","-27.1923346","-53.2552052","Iraí","Rua Adalberto Zeilmann"
1009421,"POVOADO CINTURÃO - Jenipapo dos Vieiras - MA",1,1474,65962000,"RUA PRINCIPAL","RURAL","22578/2014","2019-03-30",2,56,"2018-06-25",1,11,3,2,"1022123.76",1,"1614441000146","PREF MUN DE JENIPAPO DOS VIEIRAS",1,"12015","2015-11-20","2015-11-20","2017-12-31","1019856.75","2018-06-25",1,"","623495.48","2018-05-31","2017-03-05 18:07:54.177514","2018-07-27 21:12:11.333907","-5.2907844","-45.5939814","","Povoado Cinturão","2015-11-20","","","-5.2907844","-45.5939814","Jenipapo dos Vieiras","Rua Principal"
1009419,"POVOADO SERRINHA - Jenipapo dos Vieiras - MA",1,1474,65962000,"RUA PRINCIPAL","RURAL                                                                                               ","22578/2014","2019-03-30",2,58,"2018-06-25",1,9,3,2,"244079.74",1,"1614441000146","PREF MUN DE JENIPAPO DOS VIEIRAS",7,"32016","2016-02-29","2016-02-29","2018-08-20","172184.66","2018-06-25",1,"","141566.23","2018-05-31","2017-03-05 18:07:54.13666","2018-07-27 21:12:11.247884","-5.2907844","-45.5939814","","Povoado Serrinha","2016-02-29","","","-5.2907844","-45.5939814","Jenipapo dos Vieiras","Rua Principal"
19824,"PIMENTA",1,2670,35585000,"RUA DONA CELINA","LUIZ LARA                                                                                           ","10900/2014","2018-12-31",2,57,"2018-12-30",1,18,3,1,"1819026.65",1,"16725962000148","PREF MUN DE PIMENTA",1,"62015","2015-11-06","2015-11-06","2018-12-31","1815947.74","2018-07-11",1,"","909526.16","2018-05-31","2017-03-05 18:02:47.481464","2018-07-27 21:01:05.41433","-20.5390158","-45.846961","","Pimenta","2015-11-06","","","-20.5390158","-45.846961","Pimenta",""
1009428,"Povoado Jutaitíua - Junco do Maranhão - MA",4,4407,65294000,"Rua da Escola","Povoado Jutaitíua                                                                                   ","22583/2014","2018-07-10",2,17,"2017-04-19",1,9,3,2,"244233.15",1,"1612334000189","PREF MUN DE JUNCO DO MARANHAO",7,"22014","2017-12-27","2014-03-24","2016-09-28","244855.61","2017-04-19",1,"","48846.63","2018-03-31","2017-03-05 18:07:54.272089","2018-04-30 11:43:20.067453","-1.9318188","-46.2173537","","Povoado Jutaitíua","2014-03-24","","","-1.9318188","-46.2173537","Junco do Maranhão",""
19977,"CMEI PARQUE INDUSTRIAL",6,1947,75250000,"AV PRESIDENTE ROOSEVELT","PARQUE INDUSTRIAL                                                                                   ","7237/2013","2018-09-25",2,0,"2013-04-02",1,18,3,1,"1891665.94",1,"25107525000151","PREF MUN DE SENADOR CANEDO",1,"12012","2017-03-23","2012-07-02","2013-06-27","1576773.61","2012-12-10",1,"","599119.31","2018-05-31","2017-03-05 18:02:50.595202","2018-07-27 21:01:11.31938","-16.7249473","-49.0891703","","CMEI Parque Industrial","2012-07-02","","","-16.7249473","-49.0891703","Senador Canedo","Avenida Presidente Roosevelt"
1004113,"EMEI Veloso",6,3267,6150080,"Rua Doutor Pedro dos Santos Figueiredo","Veloso                                                                                              ","6162/2013","2018-10-30",2,0,"2014-12-26",1,19,3,1,"1298038.17",1,"46523171000104","PREF MUN DE OSASCO",6,"","2018-01-26","2014-06-26","","","","","","207149.35","2018-05-31","2017-03-05 18:06:28.001353","2018-07-27 21:08:55.905254","-23.5689224","-46.8079231","","EMEI Veloso","2014-06-26","","","-23.5689224","-46.8079231","Osasco","Rua Doutor Pedro dos Santos Figueiredo"
1004085,"EMENDA PARLAMENTAR 27560002",1,3169,39100000,"Rua do Areão","Rio Grande                                                                                          ","46677/2014","2018-09-26",2,21,"2018-12-13",1,19,"",1,"1201737.6",1,"17754136000190","PREF MUN DE DIAMANTINA",1,"235","2016-02-25","2016-03-15","2018-12-13","1306309.84","2018-06-29",1,"","180260.64","2018-05-31","2017-03-05 18:06:27.643532","2018-07-27 21:08:55.197576","-18.2417878","-43.6035051","","Emenda Parlamentar 27560002","2016-03-15","","","-18.2417878","-43.6035051","Diamantina","Beco das Craveiras"
1004266,"EMENDA PARLAMENTAR 26950003 - Pedreiras - MA",6,4452,"","","","","",2,0,"",1,9,3,1,"249999.8",1,"6184253000149","PREF MUN DE PEDREIRAS","","","","","","","","","","","","2017-03-05 18:06:30.603437","2018-04-30 11:44:23.953299","-4.5719163","-44.6009717","","Emenda Parlamentar 26950003","","","","-4.5719163","-44.6009717","Pedreiras","Avenida Rio Branco"
1009438,"Escola Pirâmide II - Paço do Lumiar - MA",1,3776,65137000,"Rua dom Pedro I quadra 76","Pirâmide                                                                                            ","22610/2014","2018-10-20",2,64,"2019-01-16",1,11,3,2,"1022331.56",1,"6003636000173","PREF MUN DE PACO DO LUMIAR",7,"","2015-03-10","2015-03-11","2018-08-30","1021330.56","2018-06-08",1,"","511165.78","2018-05-31","2017-03-05 18:07:54.410454","2018-07-27 21:12:11.755804","-2.4901753","-44.156583","","Escola Pirâmide Ii","2015-03-11","","","-2.4901753","-44.156583","Paço do Lumiar","Rua Dom Pedro II"
20126,"CMEI PORTO BELO II",1,846,29156542,"RUA BELA VISTA","PORTO BELO II                                                                                       ","11313/2014","2019-07-16",2,66,"2018-12-20",1,19,3,1,"1220289.96",1,"27150549000119","PREF MUN DE CARIACICA",1,"32016","2017-01-03","2017-03-29","2018-12-24","1228100.51","2018-06-22",1,"","282671.51","2018-05-31","2017-03-05 18:02:53.758385","2018-07-27 21:01:16.874046","-20.2800863","-40.4047332","","CMEI Porto Belo Ii","2017-03-29","","","-20.2800863","-40.4047332","Cariacica","Rua Bela Vista"
1009439,"POV. SÃO PEDRO - Palmeirândia - MA",3,2943,65238000,"RUA PRINCIPAL","RURAL                                                                                               ","22611/2014","2018-02-28",1,48,"2018-12-05",1,11,3,2,"1022500.48",1,"6209936000103","PREFEITURA MUNICIPAL DE PALMEIRANDIA","","","2014-03-25","2014-03-25","2017-01-29","","2018-02-05","","","357875.17","2018-05-31","2017-03-05 18:07:54.4294","2018-07-27 21:12:11.800593","-2.5798974","-45.0385256","","Pov. São Pedro","2014-03-25","","","-2.5798974","-45.0385256","Palmeirândia",""
1004216,"EMENDA PARLAMENTAR 32650008 - FUNDAMENTAL - Santo Antônio do Descoberto - GO",9,2433,"","","","","",2,0,"",1,19,1,1,"1000000",1,"97857000171","PREF MUN DE SANTO ANTONIO DO DESCOBERTO","","","","","","","","","","","","2017-03-05 18:06:29.809178","2018-07-27 21:08:59.670968","-15.9416979","-48.2581886","","","","","","-15.9416979","-48.2581886","Santo Antônio do Descoberto","Avenida São Judas"
1009443,"COCO - Pinheiro - MA",6,976,65200000,"RUA PRINCIPAL DO POVOADO","RURAL                                                                                               ","22616/2014","2018-07-30",2,3,"2018-03-30",1,10,3,2,"927426.9",1,"6200745000180","PREF MUN DE PINHEIRO","","","2014-04-28","2014-04-30","2017-04-14","","2018-03-01","","","139114.04","2018-05-31","2017-03-05 18:07:54.51004","2018-07-27 21:12:11.980803","-2.5101996","-45.1120424","","Coco","2014-04-30","","","-2.5101996","-45.1120424","Pinheiro",""
1009399,"EM José Bonifácio - Esperantinópolis - MA",1,3729,65750000,"Rua Principal","Pov. Centro dos Pebas                                                                               ","22535/2014","2019-04-30",2,5,"2018-12-31",1,10,3,2,"942151.24",1,"6376669000169","PREF MUN DE ESPERANTINOPOLIS",7,"32014","2014-03-10","2014-03-17","2015-07-10","937015.69","2018-06-26",1,"","188430.25","2017-04-30","2017-03-05 18:07:53.864794","2018-07-27 21:12:10.656628","-4.8802675","-44.9614101","","Em José Bonifácio","2014-03-17","","","-4.8802675","-44.9614101","Esperantinópolis",""
1009444,"NOVA PONTA BRACA - Pinheiro - MA",4,976,65200000,"RUA DA ESCOLA","RURAL                                                                                               ","22616/2014","2018-07-30",2,2,"2018-06-30",1,10,3,2,"927425.9",1,"6200745000180","PREF MUN DE PINHEIRO",1,"2","2014-04-28","2014-04-30","2017-04-12","917895.51","2018-06-15",4,"Contrato Rescindido","139113.89","2018-05-31","2017-03-05 18:07:54.52904","2018-07-27 21:12:12.020878","-2.5288576","-45.0901078","","Nova Ponta Braca","2014-04-30","","","-2.5288576","-45.0901078","Pinheiro","Rua André Lopes de Souza"
24587,"PAC 2 - CRECHE/PRÉ-ESCOLA  002",6,298,97670000,"Rua João Lunardini","Maria do Carmo                                                                                      ","8549/2014","2019-04-30",2,9,"2018-10-10",1,18,3,1,"1802473.77",1,"88489786000101","PREF MUN DE SAO BORJA","","","2016-03-04","2016-03-24","2018-01-24","","2017-12-19","","","776781.99","2018-05-31","2017-03-05 18:03:27.344105","2018-07-27 21:02:26.613089","-28.6611079","-56.0075709","","PAC 2   Creche/Pré-escola  002","2016-03-24","","","-28.6611079","-56.0075709","São Borja","Rua Riachuelo"
24506,"Jardim Anhangá I",6,1396,25264580,"Rua A com a Rua D","Jardim Anhangá                                                                                      ","3025/2012","2018-10-07",2,0,"",1,18,3,1,"2670865.45",1,"29138328000150","PREFEITURA MUNICIPAL DE DUQUE DE CAXIAS","","","","","","0","","","","602070.67","2018-05-31","2017-03-05 18:03:25.721855","2018-07-27 21:02:23.194482","-22.640335","-43.2326946","","","","","","-22.640335","-43.2326946","Duque de Caxias","Rua D"
1016737,"POV. ALECRIM - Buriti Bravo - MA",1,1781,65685000,"RUA PROJETADA","ZONA RURAL","30252/2014","2018-10-31",2,99,"2018-07-30",1,10,3,2,"942625.86",1,"6052138000110","PREF MUN DE BURITI BRAVO",7,"122014","2014-10-02","2014-10-08","2018-08-25","939401.66","2018-07-16",1,"","848363.28","2018-05-31","2017-03-05 18:09:15.867051","2018-07-27 21:15:17.653244","-5.8327847","-43.8356779","","Pov. Alecrim","2014-10-08","",False,"-5.8327847","-43.8356779","Buriti Bravo","Avenida Central"
1017795,"PREENCHER - Volta Redonda - RJ",9,1392,0,"000000000","000","","",2,0,"",1,9,3,1,"93915000",1,"32512501000143","PREF MUN DE VOLTA REDONDA","","","","","","","","","","","","2017-03-05 18:09:27.859162","2018-05-14 12:59:00.977305","-22.5077597","-44.0947303","","Preencher","","","","-22.5077597","-44.0947303","Volta Redonda","Rua Antônio Barreiros"
1015995,"Muria - Tonantins - AM",1,2371,69685000,"Comunidade do Muria","ZONA RURAL                                                                                          ","30288/2014","2019-01-27",2,34,"2018-10-24",1,10,3,2,"942321.8",1,"4628608000116","PREF MUN DE TONANTINS",1,"3","2014-09-26","2014-09-29","2018-04-18","941336.66","2018-06-26",1,"","188464.36","2018-05-31","2017-03-05 18:09:04.664512","2018-07-27 21:14:53.824792","-2.7915832","-67.6662231","","Muria","2014-09-29","","","-2.7915832","-67.6662231","Tonantins","Rua Manoel Padilha"
1016014,"DISTRITO DE NUGUAÇU",1,3093,44745000,"RUA PROJETADA 01","ZONA RURAL                                                                                          ","30149/2014","2019-01-12",2,62,"2018-09-26",1,10,"",2,"917341.27",1,"13913371000106","PREF MUN DE MIRANGABA",1,"1","2015-05-04","2015-05-04","2018-09-26","910940.37","2018-06-25",1,"","348589.68","2018-05-31","2017-03-05 18:09:05.015892","2018-07-27 21:14:55.136601","-10.8090557","-40.7564002","","Distrito de Nuguaçu","2015-05-04","","","-10.8090557","-40.7564002","Mirangaba",""
1016031,"TABOQUINHA",3,2418,63250000,"SITIO TABOQUINHA","ZONA RURAL                                                                                          ","30193/2014","2018-02-20",1,52,"2017-12-29",1,11,"",2,"1015100",1,"7655277000100","PREF MUN DE MILAGRES",7,"306012014","2014-06-27","2014-07-01","2018-03-30","1010047.85","2017-10-03",1,"","497399","2018-05-31","2017-03-05 18:09:05.275241","2018-07-27 21:14:55.700921","-7.2708531","-38.8503418","","Taboquinha","2014-07-01","","","-7.2708531","-38.8503418","Milagres","BR-116"
1016060,"2-Povoado-Balandro - Bequimão - MA",1,3859,65248000,"Rua da Pracinha","Povoado Balandro                                                                                    ","30037/2014","2019-07-20",2,49,"2018-06-15",1,9,3,2,"244615.34",1,"41611716000102","PREF MUN DE BEQUIMAO",1,"102014","2015-02-05","2016-07-28","2019-01-15","241737.47","2018-07-09",1,"","58707.68","2018-05-31","2017-03-05 18:09:05.620397","2018-07-27 21:14:56.433118","-2.4526143","-44.7739501","","2 Povoado Balandro","2016-07-28","","","-2.4526143","-44.7739501","Bequimão","Rua Getúlio Vargas"
1016048,"SERRA DO MEIO - Parambu - CE",1,1142,63680000,"SERRA DO MEIO","DISTRITO DE MONTE SION                                                                              ","30002/2014","2018-09-30",2,91,"2018-07-26",1,11,3,2,"1012637.66",1,"7731102000126","PREF MUN DE PARAMBU",1,"2017060101","2017-08-17","2017-08-17","2018-08-15","624623.89","2018-06-26",1,"","860878.88","2018-05-31","2017-03-05 18:09:05.397245","2018-07-27 21:14:55.955684","-6.2540078","-40.7293573","","Serra do Meio","2017-08-17","","","-6.2540078","-40.7293573","Parambu",""
1016061,"7-Povoado-Vila-Nova - Bequimão - MA",1,3859,65248000,"Rua Campo de Bola","Povoado Vila Nova                                                                                   ","30037/2014","2019-07-20",2,68,"2018-06-15",1,9,3,2,"244615.34",1,"41611716000102","PREF MUN DE BEQUIMAO",1,"102014","2015-02-05","2016-06-28","2019-01-15","241737.47","2018-07-06",1,"","134538.44","2018-05-31","2017-03-05 18:09:05.640887","2018-07-27 21:14:56.476716","-2.3986217","-44.813111","","7 Povoado Vila Nova","2016-06-28","","","-2.3986217","-44.813111","Bequimão",""
1016050,"Escola Cupim - Quixeramobim - CE",4,932,63800000,"Vila de Cupim","Sede Rural                                                                                          ","30200/2014","2018-10-30",2,54,"2019-06-12",1,11,3,2,"1012631.38",1,"7744303000168","PREF MUN DE QUIXERAMOBIM",7,"140342014","2015-03-05","2015-03-05","2017-02-22","955065.73","2018-06-25",4,"Abandono da empresa","354420.99","2018-05-31","2017-03-05 18:09:05.437063","2018-07-27 21:14:56.051571","-5.2915408","-39.4035876","","Escola Cupim","2015-03-05","","","-5.2915408","-39.4035876","Quixeramobim",""
1018250,"EMENDA PARLAMENTAR 28850002 - Abreu e Lima - PE",9,3571,0,"000","000","","",2,0,"",1,10,3,1,"325000",1,"8637373000180","PREF MUN DE ABREU E LIMA","","","","","","","","","","","","2017-03-05 18:09:33.236777","2018-04-30 12:04:09.259449","-7.8926921","-34.8973766","","Emenda Parlamentar 28850002","","","","-7.8926921","-34.8973766","Abreu e Lima","Rua Pernambuco"
1016065,"Izau gomes - Matões - MA",1,1783,65645000,"POVOADO Izau Gomes","ZONA RURAL                                                                                          ","29654/2014","2019-03-26",2,99,"2018-06-30",1,8,3,2,"133236",1,"6114631000118","PREF MUN DE MATOES",7,"902015","2015-06-29","2015-07-01","2019-02-01","133209.09","2018-06-26",1,"","126574.2","2018-05-31","2017-03-05 18:09:05.723142","2018-07-27 21:14:56.644588","-5.3683587","-43.2521507","","Izau Gomes","2015-07-01","",False,"-5.3683587","-43.2521507","Matões",""
1016069,"E.M. POV. JOÃO MENDE - Santa Rita - MA",1,4068,65105000,"Rua Principal do Povoado","RURAL                                                                                               ","29676/2014","2019-04-30",2,92,"2018-12-24",1,10,3,2,"942189.42",1,"63441836000141","PREF MUN DE SANTA RITA",7,"252013","2013-12-11","2015-07-02","2017-06-21","901751.24","2018-06-05",1,"","621845.01","2018-05-31","2017-03-05 18:09:05.805975","2018-07-27 21:14:56.818056","-3.1806794","-44.2857937","","E.M. Pov. João Mende","2015-07-02","",False,"-3.1806794","-44.2857937","Santa Rita",""
1016889,"loteamento cidade jardim",1,4976,37148000,"Rua joao alves dos santos","Centro                                                                                              ","10699/2014","2018-08-31",2,14,"2019-02-05",1,19,3,1,"1201737.6",1,"18243295000192","PREF MUN DE CONCEICAO DA APARECIDA",7,"352018","2018-05-11","2018-05-11","2019-05-11","1030954.95","2018-07-17",1,"","180260.64","2018-05-31","2017-03-05 18:09:16.424509","2018-07-27 21:15:18.667838","-21.1137939","-46.2282927","","Loteamento Cidade Jardim","2018-05-11","","","-21.1137939","-46.2282927","Conceição da Aparecida",""
1018569,"ANTÔNIO PEREIRA PINTO",1,5026,39945000,"RUA DOS TRABALHADORES","Centro                                                                                              ","11147/2014","2018-09-30",2,0,"2016-06-10",1,19,3,1,"1201737.6",1,"66234345000118","PREF MUN DE PALMOPOLIS",7,"42015","2015-12-10","2015-12-10","2016-09-08","1201737.6","","","","180260.64","2018-05-31","2017-03-05 18:09:37.761732","2018-07-27 21:16:04.522298","-16.7406546","-40.4233637","","Antônio Pereira Pinto","2015-12-10","","","-16.7406546","-40.4233637","Palmópolis","Rua do Trabalhador"
1003029,"Boa Vista do Angical - Bernardo do Mearim - MA",1,4403,65723000,"Bernardo do Mearim","Boa Vista do Angical                                                                                ","17231/2014","2018-09-30",2,97,"2018-06-21",1,9,3,2,"236523.79",1,"1612345000169","PREF MUN DE BERNARDO DO MEARIM",1,"9","2017-11-16","2017-11-20","2018-12-31","165360.08","2018-06-21",1,"","217601.89","2018-05-31","2017-03-05 18:06:18.72615","2018-07-27 21:08:36.201808","-4.6270462","-44.7611493","","Boa Vista do Angical","2017-11-20","","","-4.6270462","-44.7611493","Bernardo do Mearim","MA-122"
1016106,"Escola Municipal Rainha da Paz - Paranã - TO",1,3296,77360000,"Rodovia BR-242 - Povoado Bom Jesus da Palma","zona rural                                                                                          ","32445/2014","2018-09-30",2,90,"2017-09-08",1,11,3,2,"960887.14",1,"1126556000191","PREF MUN DE PARANA",1,"22014","2014-09-09","2014-09-10","2017-09-10","960887.04","2018-06-27",1,"","778318.58","2018-05-31","2017-03-05 18:09:06.523702","2018-07-27 21:14:58.306844","-12.5624919","-47.3565261","","Escola Municipal Rainha da Paz","2014-09-10","","","-12.5624919","-47.3565261","Paranã",""
1018557,"EMENDA PARLAMENTAR 29430019 - Ilha de Itamaracá - PE",9,4105,0,"000","000","","",2,0,"",1,10,3,2,"300000",1,"9680315000100","PREF MUN DE ITAMARACA","","","","","","","","","","","","2017-03-05 18:09:37.588486","2018-07-27 21:16:04.163388","-7.7480147","-34.8244909","","Emenda Parlamentar 29430019","","","","-7.7480147","-34.8244909","Ilha de Itamaracá","Rua Padre Machado"
1009446,"BANDEIRA BRANCA - Pinheiro - MA",6,976,65200000,"RUA PROJETADA","RURAL                                                                                               ","22616/2014","2018-07-30",2,18,"2018-03-30",1,11,3,2,"1021954.87",1,"6200745000180","PREF MUN DE PINHEIRO","","","2014-04-28","2014-04-30","2017-04-14","","2018-03-02","","","204390.97","2018-05-31","2017-03-05 18:07:54.568296","2018-07-27 21:12:12.10159","-2.5317477","-45.0856208","","Bandeira Branca","2014-04-30","","","-2.5317477","-45.0856208","Pinheiro","Rua Projetada"
1016098,"Comunidade de Santo Antônio - Celso Ramos - SC",1,4409,88598000,"localidade Santo Antônio","interior                                                                                            ","32324/2014","2018-10-01",2,47,"2018-10-04",1,10,3,2,"914328.78",1,"78493343000122","PREF MUN DE CELSO RAMOS",7,"612017","2017-10-09","2017-10-09","2018-10-04","666194.93","2018-06-20",1,"","411447.96","2018-05-31","2017-03-05 18:09:06.376443","2018-07-27 21:14:57.995692","-27.6618869","-51.2422395","","Comunidade de Santo Antônio","2017-10-09","",False,"-27.6618869","-51.2422395","Celso Ramos",""
1016105,"Botequim - Santa Luzia do Itanhy - SE",1,4822,49230000,"Povoado Botequim","Rural                                                                                               ","32401/2014","2018-12-31",2,71,"2018-07-15",1,11,3,2,"1021178.68",1,"13098942000104","PREF MUN DE SANTA LUZIA DO ITANHY",7,"1","2016-06-14","2016-06-14","2019-01-16","1164109.65","2018-06-15",1,"","255294.67","2018-05-31","2017-03-05 18:09:06.502963","2018-07-27 21:14:58.265081","-11.3660246","-37.4894776","","Botequim","2016-06-14","","","-11.3660246","-37.4894776","Santa Luzia do Itanhy",""
1009447,"COTOVELO - Pinheiro - MA",6,976,65200000,"RUA DA ESCOLA","RURAL                                                                                               ","22616/2014","2018-07-30",2,2,"2018-03-30",1,10,3,2,"927426.9",1,"6200745000180","PREF MUN DE PINHEIRO","","","2014-04-28","2014-04-30","2017-04-12","","2018-03-02","","","139114.04","2018-05-31","2017-03-05 18:07:54.58837","2018-07-27 21:12:12.140063","-2.5288576","-45.0901078","","Cotovelo","2014-04-30","","","-2.5288576","-45.0901078","Pinheiro","Rua André Lopes de Souza"
